지점,지점명,일시,기온(°C),강수량(mm),습도(%),일조(hr),일사(MJ/m2),전운량(10분위),운형(운형약어),시정(10m),현상번호(국내식),지면온도(°C)
259,강진군,2019-10-30 09:00,12.1,,71,.8,1.14,0,,1136,,11.2
259,강진군,2019-10-30 10:00,15.1,,53,1,1.49,1,,982,,13.4
259,강진군,2019-10-30 11:00,16.6,,48,1,2.01,0,,1028,,16.3
259,강진군,2019-10-30 12:00,17.2,,44,1,2.26,1,,964,,19
259,강진군,2019-10-30 13:00,18,,45,1,2.33,0,,962,,20.3
259,강진군,2019-10-30 14:00,18.9,,42,1,2.12,0,,915,,20.4
259,강진군,2019-10-30 15:00,18.6,,42,1,1.71,0,,955,,18.8
259,강진군,2019-10-30 16:00,18.1,,45,1,1.19,0,,688,,17.5
259,강진군,2019-10-30 17:00,17,,48,1,.51,0,,694,,16.5
259,강진군,2019-10-30 18:00,14.6,,56,.4,.05,0,,843,,15.1
259,강진군,2019-10-30 19:00,13.3,,63,,,0,,905,,14
259,강진군,2019-10-30 20:00,11.1,,71,,,0,,974,,13.1
259,강진군,2019-10-30 21:00,10.2,,76,,,0,,1042,,12.5
259,강진군,2019-10-30 22:00,9.2,,79,,,0,,1240,,11.8
259,강진군,2019-10-30 23:00,8.3,,84,,,0,,1411,,11.3
259,강진군,2019-10-31 00:00,7.6,,86,,,0,,1522,,10.8
259,강진군,2019-10-31 01:00,6.8,,89,,,0,,1583,,10.5
259,강진군,2019-10-31 02:00,7,,87,,,0,,1702,,10.1
259,강진군,2019-10-31 03:00,6.5,,91,,,0,,1842,,9.7
259,강진군,2019-10-31 04:00,5.8,,91,,,0,,2242,,9.5
259,강진군,2019-10-31 05:00,6,,92,,,4,,1850,,9.3
259,강진군,2019-10-31 06:00,5.6,,93,,,0,,1569,,9
259,강진군,2019-10-31 07:00,5.6,,93,0,.37,0,,599,,8.9
259,강진군,2019-10-31 08:00,7,,93,0,.5,10,,1258,,9.4
259,강진군,2019-10-31 09:00,10.5,,78,.8,1.02,0,,1074,,10.4
259,강진군,2019-10-31 10:00,15,,65,1,1.52,0,,962,,13
259,강진군,2019-10-31 11:00,18.4,,53,1,1.87,0,,1347,,16.8
259,강진군,2019-10-31 12:00,19.2,,53,1,2.19,0,,1527,,19.2
259,강진군,2019-10-31 13:00,19.9,,46,1,2.25,0,,1565,,20.7
259,강진군,2019-10-31 14:00,20.3,,45,1,2.06,0,,1557,,20.5
259,강진군,2019-10-31 15:00,20.9,,43,1,1.6,0,,1510,,19.1
259,강진군,2019-10-31 16:00,20.3,,46,1,1.09,0,,1983,,18.1
259,강진군,2019-10-31 17:00,18.8,,52,1,.39,0,,2070,,17.1
259,강진군,2019-10-31 18:00,16.4,,63,.2,.01,0,,1716,,15.8
259,강진군,2019-10-31 19:00,14.5,,74,,,0,,1727,,14.7
259,강진군,2019-10-31 20:00,13.8,,81,,,0,,1999,,14.1
259,강진군,2019-10-31 21:00,12.8,,86,,,4,,2211,,13.5
259,강진군,2019-10-31 22:00,11.3,,90,,,7,,1886,,13
259,강진군,2019-10-31 23:00,10,,92,,,7,,1731,,12.5
259,강진군,2019-11-01 00:00,10.4,,92,,,1,,2087,,12.2
259,강진군,2019-11-01 01:00,9.4,,94,,,7,,1119,,11.8
259,강진군,2019-11-01 02:00,10,,94,,,6,,1022,,11.6
259,강진군,2019-11-01 03:00,9.1,,94,,,7,,1091,,11.7
259,강진군,2019-11-01 04:00,9.2,,95,,,7,,33,,11.4
259,강진군,2019-11-01 05:00,9.7,,94,,,7,,1310,,11.4
259,강진군,2019-11-01 06:00,9.7,,94,,,7,,1164,,11.2
259,강진군,2019-11-01 07:00,9.4,,94,0,.28,7,,1047,,11.1
259,강진군,2019-11-01 08:00,10.7,,94,0,.38,8,,862,,11.9
259,강진군,2019-11-01 09:00,13.6,,90,.7,.84,10,,1128,,13.8
259,강진군,2019-11-01 10:00,18.5,,73,1,1.24,0,,1056,,15.8
259,강진군,2019-11-01 11:00,19.9,,63,1,1.62,0,,3944,,18.7
259,강진군,2019-11-01 12:00,21.6,,55,1,1.98,0,,1039,,21
259,강진군,2019-11-01 13:00,22.1,,51,1,2.01,0,,1018,,21.9
259,강진군,2019-11-01 14:00,22.3,,48,1,1.87,0,,1043,,21.8
259,강진군,2019-11-01 15:00,22.4,,45,1,1.43,0,,1047,,20.4
259,강진군,2019-11-01 16:00,22,,47,1,.84,0,,1609,,19.4
259,강진군,2019-11-01 17:00,20.2,,60,.6,.2,4,,1709,,18.4
259,강진군,2019-11-01 18:00,18.4,,69,0,0,6,,1586,,17.3
259,강진군,2019-11-01 19:00,17.1,,72,,,0,,1515,,16.4
259,강진군,2019-11-01 20:00,15.8,,68,,,2,,3104,,15.5
259,강진군,2019-11-01 21:00,13.4,,82,,,0,,1465,,14.7
259,강진군,2019-11-01 22:00,11.7,,85,,,1,,2034,,14
259,강진군,2019-11-01 23:00,11.8,,85,,,2,,1133,,13.5
259,강진군,2019-11-02 00:00,11,,88,,,5,,1564,,13.1
259,강진군,2019-11-02 01:00,10.5,,90,,,6,,1324,,12.7
259,강진군,2019-11-02 02:00,9.8,,90,,,1,,1358,,12.4
259,강진군,2019-11-02 03:00,9.9,,92,,,3,,1040,,12.1
259,강진군,2019-11-02 04:00,9.1,,92,,,5,,815,,11.9
259,강진군,2019-11-02 05:00,9.1,,93,,,2,,707,,11.7
259,강진군,2019-11-02 06:00,8.8,,94,,,3,,615,,11.4
259,강진군,2019-11-02 07:00,8.9,,94,0,.3,0,,654,,11.2
259,강진군,2019-11-02 08:00,10.4,,93,0,.46,7,,812,,12.3
259,강진군,2019-11-02 09:00,13.8,,83,.7,.79,2,,1295,,13.3
259,강진군,2019-11-02 10:00,18.1,,67,1,1.31,6,,1429,,16
259,강진군,2019-11-02 11:00,20.2,,59,1,1.66,3,,1547,,18.5
259,강진군,2019-11-02 12:00,21,,52,.9,1.8,6,,1698,,20.7
259,강진군,2019-11-02 13:00,20.4,,47,.7,1.28,7,,2100,,20.5
259,강진군,2019-11-02 14:00,21.2,,46,.7,1.3,7,,2048,,21.3
259,강진군,2019-11-02 15:00,21.8,,43,1,1.43,5,,2029,,19.9
259,강진군,2019-11-02 16:00,21.3,,41,1,.8,7,,2384,,18.8
259,강진군,2019-11-02 17:00,20.3,,54,1,.29,7,,2295,,17.9
259,강진군,2019-11-02 18:00,16.6,,67,.2,.01,9,,2483,,16.9
259,강진군,2019-11-02 19:00,15.2,,74,,,8,,3509,,16
259,강진군,2019-11-02 20:00,14,,80,,,2,,4830,,15.1
259,강진군,2019-11-02 21:00,13.1,,84,,,4,,4830,,14.5
259,강진군,2019-11-02 22:00,12.7,,86,,,8,,4830,,14.1
259,강진군,2019-11-02 23:00,12.5,,87,,,8,,4612,,13.9
259,강진군,2019-11-03 00:00,12,,90,,,7,,2290,,13.7
259,강진군,2019-11-03 01:00,12.3,,90,,,8,,2185,,13.6
259,강진군,2019-11-03 02:00,11.7,,91,,,9,,1807,,13.5
259,강진군,2019-11-03 03:00,12.2,,91,,,10,,1439,,13.7
259,강진군,2019-11-03 04:00,11.6,,91,,,8,,1935,,13.5
259,강진군,2019-11-03 05:00,11.7,,93,,,9,,982,,13.3
259,강진군,2019-11-03 06:00,11.6,,92,,,10,,1532,,13.5
259,강진군,2019-11-03 07:00,12.3,,91,0,.14,10,,1250,,13.6
259,강진군,2019-11-03 08:00,12.7,,91,0,.24,10,,1212,,14.1
259,강진군,2019-11-03 09:00,14.1,,87,0,.41,10,,792,,15.3
259,강진군,2019-11-03 10:00,16.4,,77,.1,.65,9,,1000,,16.7
259,강진군,2019-11-03 11:00,17.5,,63,.6,.95,8,,1498,,17.8
259,강진군,2019-11-03 12:00,19.9,,39,1,1.9,1,,1541,,20.3
259,강진군,2019-11-03 13:00,20.1,,38,1,1.8,7,,1748,,20.6
